UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
9330,H38082,H,299.6346204666374,310.81117209996546,1345.1105898304204,22.003697385614913,6,1,0,0,1,0,0
9331,M44024,M,302.36379290554385,312.9159291696856,1456.8314300068437,36.409714986432476,47,0,0,0,0,0,0
9332,M33461,M,300.4310639595882,309.7754815682802,1582.5630184609088,52.361887668844325,178,0,0,0,0,0,0
9333,L15351,L,301.4712171406311,311.2379786684626,1518.8003513048393,35.77363937437411,63,0,0,0,0,0,0
9334,M57031,M,302.38007750641407,312.99682152981256,1294.060404047924,36.22809470353971,168,0,0,0,0,0,0
9335,L92628,L,299.73656583445853,309.02774107021463,1638.9483507516359,32.954912013740795,48,0,0,0,0,0,0
9336,L49718,L,299.9983536222722,310.8848127244086,1579.7409368371907,27.13882683407085,5,0,0,0,0,0,0
9337,M22777,M,296.85291355321954,307.01109705406674,1519.1013825460923,30.02217534572852,190,0,0,0,0,0,0
9338,H99856,H,302.47907549046846,312.86069372956825,1516.4194065611293,42.21578474801729,243,0,0,0,0,0,0
9339,L18308,L,299.7086052005569,311.1491105241071,1567.341622741826,64.59247123087438,50,1,0,0,1,0,0
9340,L53441,L,297.98853889930405,308.34510577688025,1732.6318857840274,49.75538968093572,77,1,0,0,1,0,0
9341,M90865,M,301.4794449729749,311.5508568268902,1588.0524198307362,46.20038336021515,36,0,0,0,0,0,0
9342,M23882,M,295.6404376160715,305.5578491529634,1529.6167559873086,59.91496006737131,231,1,1,0,1,1,0
9343,H14714,H,299.14145155425365,309.0067945944729,1377.2898986911846,44.67928342139153,48,0,0,0,0,0,0
9344,M53432,M,301.8166220824237,312.1289214466273,1516.4519032062133,50.74627914999135,235,0,1,0,0,0,0
9345,L91289,L,299.1245562960682,310.4878792801846,1577.3312174153125,42.139249700490005,95,0,0,0,0,0,0
9346,H90166,H,298.56415609810284,307.95237983776866,1488.481587625413,44.520223170345,89,0,0,0,0,0,0
9347,M27658,M,299.1676904057741,308.4802332671032,1447.721449112685,25.914938728637832,58,0,0,0,0,0,0
9348,H79245,H,295.98014147106284,307.2651813662609,1555.3645784236467,36.90029724694346,224,1,1,0,0,0,0
9349,M87027,M,301.43095686356605,310.8648099237075,1401.1942431449127,34.38076312648435,44,0,0,0,0,0,0
9350,H60808,H,299.75422791604615,309.97032278239885,1586.7963687413574,33.85035323922621,54,0,0,0,0,0,0
9351,L49530,L,299.45535078001046,308.8635533151946,1456.443656244726,33.263402769907636,198,0,0,0,0,0,0
9352,L18834,L,299.46266276718194,307.7831783088255,1287.7536956594631,54.31010494922455,34,1,0,1,0,0,0
9353,H24358,H,300.0281595969292,310.2263847902212,1454.524603449031,36.31458472593568,230,1,1,0,0,0,0
9354,L19872,L,301.30687474134413,312.4220426353702,1494.2875252142333,38.55541107993105,225,1,1,0,0,0,0
9355,L68694,L,299.8958729176015,309.83381806580877,1555.2493858339599,62.64740194933959,92,1,0,0,1,0,0
9356,M97193,M,297.2767269036404,305.79506834038415,1543.7051198601048,47.754579814771304,69,0,0,0,0,0,0
9357,H60321,H,301.15103224308814,311.26010282613856,1370.9549435173478,40.079606826171435,108,0,0,0,0,0,0
9358,L83709,L,300.99713938200847,310.2411879933631,1512.209403251346,50.58389439580874,237,1,1,0,0,1,0
9359,H26685,H,300.41105399643294,307.79154891318717,1446.5994960151738,33.30888295407318,46,0,0,0,0,0,0
9360,M21333,M,302.15048261392263,312.0695988921991,1463.9778731099811,35.75341225285969,46,0,0,0,0,0,0
9361,M21356,M,300.06075735282593,310.578441546714,1400.1767904505853,36.3833766904361,198,0,0,0,0,0,0
9362,H50584,H,302.2227521779785,313.40045765611046,1494.909299638407,42.49555056206454,104,0,0,0,0,0,0
9363,L61362,L,302.8144220429568,314.5712767829189,1813.2434694857845,44.667135858902235,186,0,0,0,0,0,0
9364,L21344,L,301.164625771049,311.81556144843546,1685.6442315583804,30.50785661019871,37,0,0,0,0,0,0
9365,L54619,L,298.50413275624413,309.43770016484973,1400.1294314144468,44.069886349575,170,0,0,0,0,0,0
9366,M91331,M,299.7384285629951,308.4538631129171,1506.5944336004009,46.04453919890818,125,0,0,0,0,0,0
9367,M11943,M,302.4777120681168,314.09953786966304,1468.6014396560922,35.32300059596689,186,0,0,0,0,0,0
9368,H70217,H,297.004744267861,308.27210444943256,1514.202665696576,38.344725866025456,120,0,0,0,0,0,0
9369,M31021,M,299.21609266364277,308.84897717867625,1591.6309106503459,28.630490607048607,5,0,0,0,0,0,0
9370,M18348,M,299.3140703271065,309.99573045239435,1487.067754757226,24.910856403254282,116,0,0,0,0,0,0
9371,M87286,M,298.26957879929256,308.8506469827412,1428.7768925338185,28.528783455367233,58,0,0,0,0,0,0
9372,L80921,L,301.7457578998376,313.21597141038797,1615.6484055118635,47.206369714055676,185,0,0,0,0,0,0
9373,L26639,L,300.75363014208153,310.60252236992164,1376.596774754435,45.230190290854495,194,0,0,0,0,0,0
9374,H95030,H,298.577883286799,307.831650649099,1518.9303858620442,59.27544264929958,43,1,0,0,1,0,0
9375,L74566,L,301.2110258404717,310.7210274708103,1351.389695042856,40.3827650927018,169,0,0,0,0,0,0
9376,L52011,L,299.6831675306636,310.57996351402744,1397.3926840626132,40.5170993402227,40,0,0,0,0,0,0
9377,M28640,M,298.2196108535553,306.299740443413,1574.478878336421,43.37144202681099,157,0,0,0,0,0,0
9378,L45402,L,298.57416317951424,305.57708974027076,1432.0608564950048,29.330406074734157,109,0,0,0,0,0,0
9379,H75088,H,300.8721021495519,311.7663511565199,1312.3438290196661,49.03404875093937,71,0,0,0,0,0,0
9380,L70240,L,301.87801975704366,312.15282522119895,1427.7309543408755,43.82084611267946,101,0,0,0,0,0,0
9381,L11891,L,299.02646353409045,309.0449268703936,1417.022902938755,30.526397710341566,230,0,1,0,0,0,0
9382,L38259,L,301.088882667338,309.78333603934954,1373.76342273009,43.71673017550436,95,0,0,0,0,0,0
9383,M73021,M,303.16350831515496,311.45361855055967,1555.0086714075433,47.58462466750648,67,0,0,0,0,0,0
9384,L38987,L,297.4822588872595,306.8477298037613,1345.3187318438036,26.685422473911586,203,1,1,0,0,0,0
9385,M62616,M,300.71133974567726,311.07303484504695,1441.2062518123394,50.57304412590915,5,0,0,0,0,0,0
9386,H20683,H,301.66131138259084,311.07555566982364,1513.3407838763587,35.49757690124945,131,0,0,0,0,0,0
9387,H71083,H,299.80970036680236,310.7098005670444,1465.7210098977223,9.296740732572783,234,1,1,0,1,0,0
9388,L19967,L,302.4765664217113,311.522507079691,1459.5809386387045,49.719635780432064,132,0,0,0,0,0,0
9389,L87664,L,304.39767407652255,313.878329003363,1427.7293864297246,53.42734625574653,38,0,0,0,0,0,0
9390,M50194,M,300.6867106967726,311.38991175145696,1378.1213376876096,28.764541806787513,100,0,0,0,0,0,0
9391,H95873,H,299.532820535444,309.1559055189594,1436.3239165177931,23.289891675677048,152,0,0,0,0,0,0
9392,H72661,H,301.9539656153239,311.62661565500133,1565.7559409371204,53.27858493099867,143,0,0,0,0,0,0
9393,L97738,L,301.6841377207558,311.040649267107,1456.595483242515,33.82638604830772,84,0,0,0,0,0,0
9394,M82307,M,294.96233809016366,304.1333973493608,1516.6920882771337,53.44882487502737,221,1,1,0,0,0,0
9395,L53452,L,299.99452888781775,310.34870624171396,1611.711805435977,22.080381448618585,153,0,0,0,0,0,0
9396,L22857,L,299.21080106652175,309.69450736116636,1559.980412650586,54.05156120266492,199,0,0,0,0,0,0
9397,L41301,L,300.79341138302783,311.02055982057914,1372.372013815464,50.733522953771846,66,0,0,0,0,0,0
9398,L65900,L,299.6126834394124,308.996499833859,1544.7959882347488,45.40563576550961,122,0,0,0,0,0,0
9399,L41460,L,299.829647815458,309.6281559155446,1604.7669515068987,19.957421011845735,84,1,0,0,1,0,0
9400,L96923,L,298.27357448107784,309.869509264499,1441.7800745231214,36.37593403165016,117,0,0,0,0,0,0
9401,M59800,M,301.46905843684897,310.0479750597494,1341.4375860318921,50.0751269295768,124,1,0,1,0,0,0
9402,L19832,L,303.31008444293747,315.19597572336613,1455.9304417354308,23.130012943699658,75,0,0,0,0,0,0
9403,M57408,M,298.30465610156995,308.40437594768747,1518.8055712212358,34.77652623575324,238,1,1,0,0,0,0
9404,L22626,L,297.20588995370605,307.0257635637295,1559.2407994059224,43.9644893822381,161,0,0,0,0,0,0
9405,L67872,L,300.0400064396549,310.9933847784566,1447.9253694825954,28.410270129658713,191,0,0,0,0,0,0
9406,L94021,L,299.9426886779295,307.87542260887113,1296.451154426269,53.00502276545006,184,1,0,1,0,0,0
9407,L88959,L,302.3418655722407,313.72218514682044,1372.3591577228765,51.02607418785671,241,1,0,0,0,1,0
9408,M26802,M,297.54161009524296,309.39933592419135,1535.992093349266,42.42190993726863,103,0,0,0,0,0,0
9409,L26333,L,298.9240896499518,310.01206251741087,1699.0674689121445,44.34025758089192,37,0,0,0,0,0,0
9410,M45120,M,295.7045935214663,303.60230815255557,1497.8053587959203,34.59526045370577,68,0,0,0,0,0,0
9411,L32159,L,302.74996727242365,313.51413507022414,1631.287729430029,45.89707997782794,166,0,0,0,0,0,0
9412,M34660,M,300.5010892566467,312.1470878146654,1394.3044833030679,34.02280489995961,16,0,0,0,0,0,0
9413,M66843,M,299.0731341720384,310.6158829597742,1435.2361201257208,38.03218751127218,48,0,0,0,0,0,0
9414,L44519,L,297.35545704281765,305.9473677955913,1265.9715544941846,35.07591128896717,206,1,1,1,0,0,0
9415,L94577,L,297.5390478836455,308.55540471524847,1536.96474359563,54.35525570316482,185,0,0,0,0,0,0
9416,L54935,L,300.8285337995828,312.62410420236193,1410.6375280830441,52.07058680288627,51,0,0,0,0,0,0
9417,M32507,M,297.7851499087986,307.8146156274446,1559.9101013083077,29.965546074258825,63,0,0,0,0,0,0
9418,L81060,L,300.20801084629716,308.75530962350746,1449.7683898998328,53.37624603779738,127,0,0,0,0,0,0
9419,M94271,M,304.08588972227005,314.914542314995,1702.1813005135027,32.01982053766166,147,0,0,0,0,0,0
9420,M67223,M,299.30482475411037,310.3586827227621,1679.3201646471307,58.52869992053925,29,1,0,0,1,0,0
9421,H37675,H,298.0771111120512,307.9379029477253,1269.6629267647586,55.709505877366546,130,0,0,0,0,0,0
9422,M27673,M,300.76401441090553,309.5732909550417,1559.121081795697,61.92772324310873,56,1,0,0,1,0,0
9423,M45470,M,297.54841651843657,308.53028860247275,1425.6701847798997,42.929450915054076,31,0,0,0,0,0,0
9424,L51603,L,303.4399690606588,312.6711601950371,1564.6886555813962,37.19511582753971,14,0,0,0,0,0,0
9425,H94825,H,302.80723933705667,313.20458606359557,1365.6253378096071,36.972367228635896,181,0,0,0,0,0,0
9426,M41230,M,299.6716567620927,311.22982311710564,1644.1233886443993,43.751818126793836,27,0,0,0,0,0,0
9427,L24542,L,298.20541363715154,306.5466155401995,1603.0692299097352,29.859824777682466,89,0,0,0,0,0,0
9428,H71407,H,299.1484602544493,310.05622425241853,1358.6247710113025,15.903668968944778,244,1,0,0,1,0,0
9429,L63821,L,299.40866877582914,309.20208674550935,1481.8689379132431,36.00335659428107,101,0,0,0,0,0,0
9430,H45690,H,300.7671342634141,310.58648097942955,1516.2396059254784,40.409279136763196,155,0,0,0,0,0,0
9431,H16654,H,302.07926465860226,312.59358109313507,1571.9318282933518,45.555265359780684,30,0,0,0,0,0,0
9432,L77557,L,297.92697473848284,307.1555907070687,1498.8051877595537,43.97224410175951,49,0,0,0,0,0,0
9433,M95544,M,302.0218191306855,310.84679999375686,1578.6372186780072,41.408273517641376,166,0,0,0,0,0,0
9434,L98264,L,301.2353712256226,309.4511764535919,1492.9234005390747,51.69470868965692,135,0,0,0,0,0,0
9435,L99698,L,298.9844210183868,310.216183727806,1561.1772285075367,31.273778178527973,209,0,1,0,0,0,0
9436,L37446,L,297.826576208646,307.454904023537,1363.2134865645764,33.279754953936454,75,0,0,0,0,0,0
9437,M58484,M,300.23246543458515,310.8024058469425,1497.4008452781638,61.09174567680532,169,1,0,0,1,0,0
9438,L54078,L,297.88082303259586,307.3957909577142,1615.0122630384556,8.162306819966311,58,1,0,0,1,0,0
9439,L14225,L,302.04736169832523,310.88560119495025,1641.1087311506997,51.19031821951109,92,0,0,0,0,0,0
9440,M84745,M,297.7522344557356,308.40454706567476,1517.303963494567,45.63409843842751,196,0,0,0,0,0,0
9441,L91259,L,301.0954123863263,311.42337496005115,1490.0864871132353,39.98616455772692,139,0,0,0,0,0,0
9442,L55487,L,299.83876727036983,309.6018681163824,1636.8034302618237,48.96170665004379,241,1,0,0,0,1,0
9443,L78676,L,298.8787502312496,309.1806462946911,1489.9071624262983,47.18492679587117,201,1,1,0,0,0,0
9444,L21721,L,299.7943369873614,308.8338524311174,1614.4527155439303,25.407005997167886,10,0,0,0,0,0,0
9445,L12587,L,302.1599663392684,313.22056611382374,1489.3356676865128,30.2607889811478,78,0,0,0,0,0,0
9446,L49437,L,297.61548518201243,308.9078798205469,1503.9998573252885,35.19318103150562,73,0,0,0,0,0,0
9447,H28989,H,299.1756868896164,309.9349914609533,1389.5281626836388,18.787429364088997,31,1,0,0,1,0,0
9448,M42726,M,298.4965128706256,308.12452711153196,1375.0717442802998,39.91359293620142,48,0,0,0,0,0,0
9449,L80540,L,299.9227657329026,309.98211252758597,1597.812945779982,46.37512973933675,64,0,0,0,0,0,0
9450,L89837,L,298.6306382149747,310.19947466310947,1672.2819075441857,51.65732278332288,171,1,0,0,1,0,0
9451,L51168,L,296.46383751522677,307.745003732838,1510.5712519533395,40.779696948279586,214,1,1,0,0,0,0
9452,M74669,M,297.88972490613526,309.883593996644,1483.3808493238912,32.50429849650645,43,0,0,0,0,0,0
9453,L83040,L,303.27551003707623,312.49499118376303,1602.2641577533914,42.240047667354496,163,0,0,0,0,0,0
9454,L81616,L,300.49345642257254,309.6232441385854,1533.7364999147799,39.212717796612495,94,0,0,0,0,0,0
9455,H17408,H,300.42472410761616,310.55909439519826,1260.1677414372816,47.85081313067505,162,0,0,0,0,0,0
9456,L14153,L,299.4347752199827,309.841670977279,1599.3672344461963,39.546186492311946,173,0,0,0,0,0,0
9457,L21055,L,299.89674915178165,309.7544599867221,1366.3095736791688,48.89455402301403,209,1,1,0,0,0,0
9458,H29760,H,299.1403761543372,308.7506917265018,1498.8279666387205,37.385789751706724,5,0,0,0,0,0,0
9459,M27752,M,301.0538570620821,312.32125224491125,1455.8513585184646,52.90226486178457,175,0,0,0,0,0,0
9460,L99729,L,300.20161770851877,310.11088561797163,1435.9341423862663,41.77544491523877,48,0,0,0,0,0,0
9461,M13800,M,297.65746357968277,306.44225216176443,1504.6937551254807,34.02112537688122,223,0,1,0,0,0,0
9462,L76573,L,300.5074490062084,309.40775991927285,1589.3627537495597,36.66864812981913,235,0,1,0,0,0,0
9463,M40054,M,295.0825161534569,305.3295804785904,1503.132111301107,47.27042768946831,160,0,0,0,0,0,0
9464,L71816,L,300.82771839935555,313.8303708842672,1640.989476005363,27.292752623966297,151,0,0,0,0,0,0
9465,H36866,H,297.18128628632695,306.2053425425818,1653.4000878180757,38.704556100205615,19,0,0,0,0,0,0
9466,H10992,H,299.80788982765984,309.49301575898676,1652.4870971259454,50.69206294137163,88,0,0,0,0,0,0
9467,H33696,H,297.61074479360764,310.01554956887367,1494.4152587187423,45.16885116288927,170,0,0,0,0,0,0
9468,H70282,H,300.0056463990662,309.52136566922775,1452.1782131060897,28.491881556442785,27,0,0,0,0,0,0
9469,M83541,M,301.1565570385524,311.61201787982384,1496.6302475795299,43.112405172362784,161,0,0,0,0,0,0
9470,L62838,L,303.00565417049916,314.8815648930904,1612.532217244566,26.579952890640584,186,0,0,0,0,0,0
9471,L39400,L,296.91728468997707,305.9658060090732,1606.5363441838927,41.86541693170212,210,1,1,0,0,0,0
9472,M92277,M,301.9509459113423,311.6416856893207,1240.479232162469,53.798477183550304,37,0,0,0,0,0,0
9473,H27565,H,300.26230541075495,309.7779394771204,1530.5849273958368,40.734001324737555,198,0,0,0,0,0,0
9474,L49585,L,299.09866569435076,307.5807703313836,1263.1987550472977,28.680882022604855,240,1,1,1,0,0,0
9475,H44833,H,301.5197130101189,313.0890789558075,1498.093174123267,38.090105796239044,185,0,0,0,0,0,0
9476,H22094,H,299.5281502978296,308.94274595935974,1447.0996319471376,41.944672872698085,35,0,0,0,0,0,0
9477,H41280,H,301.43506103280134,310.55881535697944,1416.308017149438,50.921053990843674,158,0,0,0,0,0,0
9478,H56647,H,298.015460573744,307.5710266856736,1584.9255639150308,50.83128313540104,35,0,0,0,0,0,0
9479,L54378,L,298.7340059354074,309.6628373405615,1435.2713906596082,29.10763328981392,201,0,1,0,0,0,0
9480,L29513,L,301.8872001055892,312.0000936425971,1499.04953518216,36.759118051258895,209,0,1,0,0,0,0
9481,L10154,L,302.97080104714087,312.1791347417105,1406.7632147973886,43.93668610866446,141,0,0,0,0,0,0
9482,L38134,L,299.9299362016943,310.3390860466094,1507.3721890684924,33.952309573047835,182,0,0,0,0,0,0
9483,M18678,M,294.42542214928847,305.23801684703704,1595.9730412918266,44.983832147046584,186,0,0,0,0,0,0
9484,H16294,H,299.6019014347831,309.57813684688034,1412.2123312519225,26.51968928592018,87,0,0,0,0,0,0
9485,H19574,H,300.0648522356449,309.8300913067792,1563.9936513832254,42.614042357322234,194,0,0,0,0,0,0
9486,M45183,M,299.5344532466137,310.5503291849959,1505.6486244208893,50.27320961205402,46,0,0,0,0,0,0
9487,L58747,L,300.6726771233311,310.49349187681764,1504.7319738044005,40.53950422382924,59,0,0,0,0,0,0
9488,L76606,L,299.04618014480536,310.6543716510954,1464.9592149528028,41.757397652960016,206,0,1,0,0,0,0
9489,L28638,L,301.677741721356,310.9201068492657,1577.3407212708614,48.443085363628036,194,0,0,0,0,0,0
9490,L67194,L,297.6665734545379,306.8856599887771,1567.0917809437924,35.558959374736,142,0,0,0,0,0,0
9491,M57553,M,302.4736974147083,311.56990063462393,1486.6565163781058,46.220347333007304,63,0,0,0,0,0,0
9492,L36082,L,303.1001576479222,312.8613111912322,1520.2678289780888,39.69439397218058,69,0,0,0,0,0,0
9493,L26306,L,298.1738805238794,308.1763845852457,1574.297616122109,30.91908973144398,180,0,0,0,0,0,0
9494,L17807,L,298.1728003487939,306.84716443922105,1554.1519216887637,49.023123560677845,126,0,0,0,0,0,0
9495,M98760,M,300.82139062755505,310.91814789546925,1469.3363325946252,54.00925026983262,192,0,0,0,0,0,0
9496,L61342,L,297.62555918051424,308.1909133678002,1616.5707841102446,51.58521947451183,238,1,1,0,0,1,0
9497,L42143,L,299.01479425779536,307.54930270300235,1586.4137818645847,49.022555488660686,177,0,0,0,0,0,0
9498,L68414,L,302.20505391291204,311.68388248653116,1711.123901880055,45.10647191329042,96,0,0,0,0,0,0
9499,H34715,H,301.47521352895393,312.0426992575229,1343.04305789128,43.62946678194648,195,0,0,0,0,0,0
9500,L72054,L,303.96039268337915,312.87097341750325,1570.1985639316156,39.06180004617137,73,0,0,0,0,0,0
9501,M82934,M,300.34156829520043,310.025589773287,1615.2089550250096,33.37378057610806,221,1,1,0,0,0,0
9502,M22202,M,298.77832399544366,309.86650756437746,1600.5167111592857,19.341053097492388,74,1,0,0,1,0,0
9503,M37987,M,300.102487023306,311.89766978643206,1474.728694311875,24.32642275339174,122,0,0,0,0,0,0
9504,H45740,H,299.6988233211827,310.13873853243183,1363.6843402184625,40.14577521940799,55,0,0,0,0,0,0
9505,L86848,L,299.72688578159375,309.55763249576614,1653.9654610834164,27.236070044052788,153,0,0,0,0,0,0
9506,L95890,L,299.95239258380855,309.4509945631728,1451.8255889618408,44.14092489212398,87,0,0,0,0,0,0
9507,L63871,L,298.13646658230755,309.04722068107907,1470.4555114017933,57.47388537546078,169,0,0,0,0,0,0
9508,M23627,M,300.5644355099413,311.69784190905693,1706.654879448446,7.7469381100616275,159,1,0,0,1,0,0
9509,L61069,L,297.18267346448283,306.0262376673652,1372.6885799774775,30.275046510176335,74,0,0,0,0,0,0
9510,L50409,L,298.5663467841838,309.47677360012773,1581.8887960285208,61.85878608855743,146,1,0,0,1,0,0
9511,M90635,M,299.7622424737204,309.1551961719942,1424.6212345028955,48.342249512035416,3,0,0,0,0,0,0
9512,M71486,M,295.48089337468883,304.6213376007366,1422.4267176646035,38.883342994733674,110,0,0,0,0,0,0
9513,L11611,L,301.5379830726898,311.3843388691394,1516.765272872437,34.681103054469446,97,0,0,0,0,0,0
9514,M41657,M,295.893690980305,306.8853042228674,1567.6374798928257,45.85814382688813,214,1,1,0,0,0,0
9515,M28462,M,301.33917538179634,311.648580706636,1595.0200705225093,49.79204896002219,3,0,0,0,0,0,0
9516,L86309,L,297.4143814201437,307.6967130849345,1608.1473170530264,27.30612541543225,154,0,0,0,0,0,0
9517,L99299,L,299.190162618593,309.54260427259265,1429.3412400779173,54.91794692325374,170,0,0,0,0,0,0
9518,M48547,M,301.03826129389887,311.50591931258924,1385.6473059497891,43.984625975354966,221,1,1,0,0,0,0
9519,M39063,M,304.39627903895894,314.2821278214325,1465.735610267277,49.38142605742391,153,0,0,0,0,0,0
9520,L92273,L,300.2329039554147,310.8647927208067,1534.7478658048428,50.23997674548785,19,0,0,0,0,0,0
9521,L89397,L,296.034747343601,305.37506514762595,1479.4361857688957,43.12270878209742,96,0,0,0,0,0,0
9522,M62788,M,301.90739026527154,312.5583979162171,1136.8461186075406,44.45430886072641,158,0,0,0,0,0,0
9523,H52523,H,299.53616319028197,310.39314853811595,1317.2820175513823,45.17748821710884,120,0,0,0,0,0,0
9524,M40284,M,300.13981330891767,310.83894990348466,1475.952689536962,36.42899201224397,236,1,1,0,0,0,0
9525,L97964,L,301.1157260597752,311.8667548914693,1585.5200852919559,46.48464457175129,86,0,0,0,0,0,0
9526,L73996,L,295.5492440861886,306.0141097264187,1409.5353292080479,37.40440615895885,141,0,0,0,0,0,0
9527,H76247,H,300.0130736954704,311.186516610813,1573.3071144965065,40.0065785672217,233,1,1,0,0,0,0
9528,L23706,L,299.1806122200946,306.90899843611595,1350.3896337524452,55.63910660348076,89,1,0,1,0,0,0
9529,H20924,H,302.443669812011,313.29741576957616,1525.5568521292741,39.63962177914267,235,1,1,0,0,0,0
9530,H25921,H,301.45422752667747,313.4296850538353,1526.2852042673417,44.13508050214034,53,0,0,0,0,0,0
9531,L35432,L,296.7459961544369,306.12410067947803,1546.8738948346659,38.25225180123394,226,1,1,0,0,0,0
9532,H27813,H,302.5252517046981,311.7915218463356,1399.1718524905434,36.34173423666257,213,0,1,0,0,0,0
9533,L75250,L,300.89905017632043,312.18536918929425,1345.2366942200501,59.28712048148441,98,0,0,0,0,0,0
9534,H78956,H,296.90551680509355,305.97877746561426,1572.6051924716812,25.355817536939547,20,0,0,0,0,0,0
9535,L12068,L,300.11150620698555,309.4447818944101,1347.384128825179,40.52103721232029,116,0,0,0,0,0,0
9536,L49927,L,302.0696522277117,312.2396007474095,1422.9090305509403,27.981813163228804,156,0,0,0,0,0,0
9537,M80342,M,297.5719122548532,306.77296104470014,1639.1682625159972,52.54392980499674,235,1,1,0,1,1,0
9538,M40539,M,302.75515467169083,313.6301791736844,1516.9888948216628,39.38420235445296,183,0,0,0,0,0,0
9539,L21683,L,296.97474245174493,306.18394032948777,1536.875399181648,35.311870295406564,93,0,0,0,0,0,0
9540,M95151,M,298.417545646706,308.77817899441266,1562.4735739236676,21.64988351879652,166,0,0,0,0,0,0
9541,L45674,L,298.1142583292206,308.3987407922171,1558.9119658211337,55.76278858599338,136,1,0,0,1,0,0
9542,L62703,L,302.7538674631773,314.4177555355858,1497.8716834863724,26.721947870855267,35,0,0,0,0,0,0
9543,L68810,L,299.0179677269016,310.18326959319734,1409.8578289502998,44.867583971560606,119,0,0,0,0,0,0
9544,L96111,L,297.674365994678,307.14483845322434,1768.4057815367614,49.31778617485587,239,1,1,0,1,1,0
9545,L95343,L,300.8904217578281,309.62592935135586,1470.7365287304547,61.73897279628209,123,1,0,0,1,0,0
9546,L95977,L,301.32236198118545,312.1603308231629,1533.104651097073,34.48740758624928,66,0,0,0,0,0,0
9547,L97114,L,301.3350721895883,310.68168135483495,1544.0139165512498,31.445164193989264,5,0,0,0,0,0,0
9548,L21117,L,299.457321669548,309.12164493164425,1446.7049541762726,35.72724630559183,119,0,0,0,0,0,0
9549,L13665,L,300.5090686020739,309.4492409120103,1457.431103559483,34.11658929261593,27,0,0,0,0,0,0
9550,H54390,H,298.6995338275414,309.37854575832824,1648.82327174978,21.16381961466168,152,0,0,0,0,0,0
9551,L84884,L,303.34960335587147,312.70311023943395,1426.102249038804,56.35451734964988,120,0,0,0,0,0,0
9552,H73887,H,302.2884103173159,312.2533686290131,1541.2429845627648,35.81949700016933,183,0,0,0,0,0,0
9553,M58266,M,302.16591365808137,312.1464105921889,1589.5853901520725,38.403255078226444,207,1,1,0,0,0,0
9554,M65541,M,301.5882318691471,311.771792489061,1478.585741108361,46.27457214234366,101,0,0,0,0,0,0
9555,M74802,M,301.03946661199,311.7011051137097,1490.611606855892,53.860958179297484,140,0,0,0,0,0,0
9556,H17882,H,297.51127503170045,307.26845465980625,1595.6905147035927,28.39433327433748,12,0,0,0,0,0,0
9557,L80825,L,301.2666024725113,310.5251748906247,1486.2650528133033,43.57619137698983,147,0,0,0,0,0,0
9558,M23910,M,300.22853046012665,308.3689858263712,1292.2791730252216,27.842155013792592,147,1,0,1,0,0,0
9559,M50566,M,302.52672816990184,312.62935779926954,1650.3883345208915,43.33648345547148,71,0,0,0,0,0,0
9560,M73073,M,301.61483836476486,311.45783932414685,1402.4524520097305,42.922141264321255,32,0,0,0,0,0,0
9561,H46176,H,301.10076094030603,310.39028811018505,1521.547675941943,35.269879709051416,99,0,0,0,0,0,0
9562,L93081,L,296.6315504049397,306.6941028670922,1368.2221686665835,42.33455524486194,168,0,0,0,0,0,0
9563,M40289,M,299.82199892678307,310.677981599398,1448.9120646710985,42.51787358672181,63,0,0,0,0,0,0
9564,M60411,M,298.88421548019267,309.99610356513983,1456.3514103611599,39.18321140579537,118,0,0,0,0,0,0
9565,L79626,L,300.50473184836613,308.96959442994176,1517.4171094289165,37.9540094685686,25,0,0,0,0,0,0
9566,L25362,L,299.1689034571147,308.80804215609936,1412.2867730533624,26.35626958314288,82,0,0,0,0,0,0
9567,M97610,M,299.4481084478134,310.40913366021186,1698.2834634914577,29.092848420382523,228,1,1,0,0,0,0
9568,H23783,H,300.9180678098134,312.5141088443364,1502.4532145596218,33.857750549269674,111,0,0,0,0,0,0
9569,L54162,L,299.13572377286243,308.318460119704,1588.1041819101472,29.91322039667233,36,0,0,0,0,0,0
9570,H45749,H,300.243183079148,311.6215060083806,1499.1145591210907,34.26711868703236,211,1,1,0,0,0,0
9571,L13554,L,296.9611762182514,305.6110799360168,1599.7268089657691,39.23843289483497,119,0,0,0,0,0,0
9572,L68568,L,298.3351970464799,309.48348160959983,1289.9349980540212,40.882499824033175,190,0,0,0,0,0,0
9573,L28773,L,301.31208713440594,311.0303308022006,1429.525449905831,45.61677708723301,204,1,1,0,0,0,0
9574,L83694,L,297.539615766607,309.1024390322508,1447.8204077472376,41.568834637986825,99,0,0,0,0,0,0
9575,L76550,L,302.491450155206,312.0274189389507,1447.0114500965549,41.19007925487293,73,0,0,0,0,0,0
9576,L56295,L,301.94879871060266,311.63890798384233,1551.867783754288,45.36406320230448,16,0,0,0,0,0,0
9577,M40331,M,299.46354012932045,309.3301475001166,1558.7164972864505,30.831121298441253,38,0,0,0,0,0,0
9578,M55640,M,305.99746821100496,314.46041805628204,1492.5948517922568,31.667555523579324,124,0,0,0,0,0,0
9579,L74877,L,302.4862071556966,310.72373448493795,1495.0703621856578,36.2678906554612,56,0,0,0,0,0,0
